id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,status
73,2019-09-30 17:48:51.642131,,,,,,f,,{},participant,97af95023a0d10079a42305c7478cdcb,mturk,73,3OS46CRSLHNJULMQ7HDULUY6SOOV64,73:3OS46CRSLHNJULMQ7HDULUY6SOOV64,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:55:24.283144,1.15,0.47,approved
76,2019-09-30 17:56:27.696997,,,,,,f,,{},participant,a1bfa551bdc4d02618a4647f54e27be8,mturk,76,3BWI6RSP7IXLWAE9V1TCR4AGN467EA,76:3BWI6RSP7IXLWAE9V1TCR4AGN467EA,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:06:23.762394,1.15,0.2,approved
56,2019-09-30 16:53:48.763309,,,,,,f,,{},participant,ba64dce1d512cac7081fc6f1ef24f3c4,mturk,56,3C5W7UE9CHEDNDCDUCLTYBSDYZ1MXY,56:3C5W7UE9CHEDNDCDUCLTYBSDYZ1MXY,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:01:15.195036,1.15,0.64,approved
47,2019-09-30 16:31:24.38785,,,,,,f,,{},participant,1be063c8860ba13cf8c0c2d90badac39,mturk,47,3EWIJTFFVQV7EZEPA283CP0TFQJE00,47:3EWIJTFFVQV7EZEPA283CP0TFQJE00,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:35:57.182058,1.15,0.34,approved
33,2019-09-30 15:54:11.693468,,,,,,f,,{},participant,522d20988a68d97062c1c53e3a4c30c5,mturk,33,3TYCR1GOTE7IMQU7VI8ZVJTZ6TQZLL,33:3TYCR1GOTE7IMQU7VI8ZVJTZ6TQZLL,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:00:53.735116,1.15,0.67,approved
59,2019-09-30 17:03:48.17674,,,,,,f,,{},participant,a66a4e4d5af179be447ba4ff9529b7b1,mturk,59,37M28K1J0S1BQSYZG5GNYBPYTKRJAH,59:37M28K1J0S1BQSYZG5GNYBPYTKRJAH,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:06:24.198419,,,returned
34,2019-09-30 15:54:21.898786,,,,,,f,,{},participant,a5e031426d4b70e26c50026ecb12f74c,mturk,34,3C8HJ7UOP9I2S8CSVU9EVW8O6YGZMN,34:3C8HJ7UOP9I2S8CSVU9EVW8O6YGZMN,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:04:16.185114,1.15,1.11,approved
51,2019-09-30 16:35:41.543403,,,,,,f,,{},participant,adfd9889d9cb710486bc11da41cb5224,mturk,51,3WQQ9FUS6CIRPL78VFJS4W0QVRIB8K,51:3WQQ9FUS6CIRPL78VFJS4W0QVRIB8K,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:41:36.303102,1.15,0.32,approved
79,2019-09-30 18:17:02.400072,,,,,,f,,{},participant,f056a09451784ee6fe82ba893f383208,mturk,79,38JBBYETQQYODNWQT3V5OSQ6W2J4EQ,79:38JBBYETQQYODNWQT3V5OSQ6W2J4EQ,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:20:32.663889,1.15,0.4,approved
92,2019-09-30 18:48:00.91813,,,,,,f,,{},participant,ace4d7a3a043e6dd8a22f140f5fa5872,mturk,92,3LJ7UR74RJ1S7T93M2YOEFKFAV24NZ,92:3LJ7UR74RJ1S7T93M2YOEFKFAV24NZ,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:53:51.592457,1.15,0.25,approved
35,2019-09-30 15:56:11.940135,,,,,,f,,{},participant,9fb1e37efbe1245a906c2a199b85ef1f,mturk,35,3KYQYYSHYXVNPAS8GSZUW8EQDGNODU,35:3KYQYYSHYXVNPAS8GSZUW8EQDGNODU,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:08:31.059635,1.15,0.25,approved
40,2019-09-30 16:05:02.8418,,,,,,f,,{},participant,undefined,mturk,40,3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,40:3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:08:41.128092,,,returned
82,2019-09-30 18:26:05.284772,,,,,,f,,{},participant,0d9ead10449eda2f8870924d531ec1dd,mturk,82,3WYGZ5XF3Y3A18QBFQ2QKQJHUGVKSC,82:3WYGZ5XF3Y3A18QBFQ2QKQJHUGVKSC,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:31:06.297946,1.15,0.23,approved
53,2019-09-30 16:43:18.817456,,,,,,f,,{},participant,299ce93eac325814cfff4dc803149f94,mturk,53,3EICBYG646KZJ7VX0JCE46FMTNCJCJ,53:3EICBYG646KZJ7VX0JCE46FMTNCJCJ,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:47:58.954621,1.15,0.55,approved
84,2019-09-30 18:27:52.551431,,,,,,f,,{},participant,28455d8eccdc5c2733b8185ea2abc569,mturk,84,3COPXFW7XD0DOGAJN9YWPLE67WOKPW,84:3COPXFW7XD0DOGAJN9YWPLE67WOKPW,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:34:59.03492,1.15,0.34,approved
60,2019-09-30 17:05:04.205111,,,,,,f,,{},participant,5e0da1dbaad5b16dd006dcfe8c56bc3f,mturk,60,3VP0C6EFSIK04YSHTPC3YYFT1VW6MI,60:3VP0C6EFSIK04YSHTPC3YYFT1VW6MI,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:09:19.81737,1.15,0.34,approved
85,2019-09-30 18:28:38.64381,,,,,,f,,{},participant,088599ac5db0878fecdf10a5d2376d89,mturk,85,3W2LOLRXLD3Y0TQY012LUGEL8ECKRO,85:3W2LOLRXLD3Y0TQY012LUGEL8ECKRO,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:32:32.042654,1.15,0.23,approved
88,2019-09-30 18:36:06.295091,,,,,,f,,{},participant,040e0536635eb15d0c6c2eb966dba610,mturk,88,32ZKVD547HB5OO12JYOWDFSFF6NB3R,88:32ZKVD547HB5OO12JYOWDFSFF6NB3R,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:42:20.227794,1.15,0.43,approved
68,2019-09-30 17:31:58.999547,,,,,,f,,{},participant,a73b661a63a23f7965c292e6dd41a607,mturk,68,3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,68:3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:36:03.335594,1.15,0.12,did_not_attend
89,2019-09-30 18:36:59.032484,,,,,,f,,{},participant,2d2e01ca10bf8f981f994e6826941c09,mturk,89,3RJSC4XJ12I7IGLWZ1F08VUG2YH05K,89:3RJSC4XJ12I7IGLWZ1F08VUG2YH05K,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:42:30.328277,1.15,0.13,approved
97,2019-09-30 20:12:25.489171,,,,,,f,,{},participant,815de549fb884052b7f10abeb282761a,mturk,97,3EFE17QCRETJZIP395ZT7Y3P2ZIHSW,97:3EFE17QCRETJZIP395ZT7Y3P2ZIHSW,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 20:13:28.266774,,,returned
101,2019-09-30 22:21:43.021533,,,,,,f,,{},participant,87e35a7b11e1b9d953f483b940fa74a5,mturk,101,33LK57MYLVT5Q3PXFR50757UYQRZSY,101:33LK57MYLVT5Q3PXFR50757UYQRZSY,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 22:23:40.924205,,,returned
